Unnamed: 0,text,label
198445," In ""Welcome to Me"" we are spoiled by the comedic capabilities of Kristen Wiig, an expert doing what she does best. We wouldn't really want it any other way. ",1
65104," Modest tonic, a bright and agreeable musical drawing on the boldly colored palette of countryman Jacques Demy and American filmmakers like Stanley Donen.",1
125461, Paddington is perfect.,1
16143, The production design... is jaw-dropping for the full 100-odd minutes.,1
53015," McCarthy throws herself into this true story taking us for a ride, even as the character pushes away everyone in her life and makes many questionable choices. The script is wonderful, but the director and DP didn't match the level of artistry. ",1
164919, A romantic comedy about a match neither written nor pictured in heaven.,0
90294, Robert Rodriguez's children's films are becoming terrific reasons to get sterilised.,0
87575," Does the world need three Cars movies? Probably not. But after 11 years, various spinoffs and a crap-ton of merchandising, Pixar's talking-vehicles franchise finally produces an instalment that feels like it's about something.",1
76024, Simply terrifying. A lesson in undulated shock. ,1
101895," Rich in emotional honesty and equal parts funny/moving, The Big Sick successfully infuses the traditional rom-com formula with a modern sensibility.",1
166836, The movie is a more objective opportunity to assess Lautner's potential as a general-purpose action hero once his emo-goth run wraps. You might not want to go betting on that one.,0
145069, The film has a dark symmetry and dangerous moments that prove to be as funny as its sunnier ones.,1
229643," The action is savage and seemingly unending. There are many ""did you see THAT?"" moments that will keep you talking afterwards and perhaps bring you back for a second viewing.",1
139155," [Depp's] shtick is funny, but the players are all upstaged by the astonishing special effects, superior to those of earlier installments in creating a wondrous and menacing world.",1
44631, The bad news is that it's no Ghostbusters. The good news is that it's no Ghostbusters II.,0
58298, Has just enough astringent touches to keep it from sliding into sloppy sentimentality.,1
242516," Poppe's intimate story feels contrived. Autobiographical films have a tendency to come off that way, likely because the director lacks distance and takes plot and character development for granted.",0
217510," Leisurely, yet competitive, culinary tour de farce",1
116358," It's basically just Annie Hall set in the 1930s, but he's remade Annie Hall like nineteen times and no one has cared yet, so I don't see why anyone will care now.",0
196918," Numbingly dull when it isn't unintentionally laugh-out-loud funny, this pitiful sequel has almost none of the cheesy/sleazy appeal of the 1992 blockbuster. Michael Douglas stayed away, and so should you.",0
173080," Is it a problem that Kick-Ass is by far the most violent movie ever to feature kids as heroes? Parents should consider themselves warned, though personally, I just wish that the film had ended up a bit less of an over-the-top action ride.",1
60806," How bad could a comedy starring Eddie Murphy and Jeff Goldblum really be? Well, let's put it this way ... you won't ever hear me asking that particular question again.",0
151666," Love Actually is just about impossible to dislike, even if you really, really want to.",1
107514," A droll, amusing cautionary tale about the chances of living ""happily ever after"" - and wait for the zany outtakes during the final credits.",1
224968," This is far from a traditional murder mystery. The richness of the characterisations and depiction of the essence of who all the characters are, is one of the film's greatest strengths. Performances are utterly convincing",1
159499, An average movie blessed with an amazing performance. ,1
129480," Keaton is earnest, sentimental, a little goofy. But the flibbertigibbet routine is getting tired. Meanwhile, Douglas chews the scenery as a modern-day Ebenezer Scrooge. The movie is bland at best, more often boring (and, at times, offensive). ",0
14670, Hero soars on the tragic lyricism and poetic passion of Zhang's vision and the heartfelt performances of his cast.,1
100792," It might be intended to spread holiday cheer, but this misguided ensemble comedy has just the opposite effect.",0
245851," Unfortunately, Ari Libsker's hour-plus docu on this potentially mind-boggling topic meanders disconnectedly, as various experts, collectors and storytellers kick around anecdotes and theories that tend to cancel each other out.",0
175445," The Gordon-Levitt-Rogen bromance is one of the most exciting and fun ones in recent comedy history, and the pair have a wonderful natural rift ...",1
65250, Vin Diesel may have just resurrected another franchise.,1
65172," The 14th installment in the ever-expanding MCU is the first to really exploit the possibilities of CGI -- to use state-of-the-art technology to its full, jaw-dropping advantage.",1
227422, Man of Steel is spectacular on every level and is what every superhero movie will need to aspire to from here-on in.,1
150722," Not your father's ""Robocop.""",1
185304, At least two great movies in one...Bigelow Oscar snub is insane.,1
42857, The film is destined to box office approval of the most substantial character. It is finely made and merits high rating as cinema art and significant recognition as major showmanship.,1
